Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
96,Wendell Carter Jr.\cartewe01,C,22,ORL,62,61,29.9,5.8,11.0,.525,1.1,3.5,.327,4.7,7.6,.615,.576,2.3,3.3,.691,2.2,8.2,10.5,2.8,0.6,0.7,1.9,2.7,15.0
97,Alex Caruso\carusal01,SG,27,CHI,40,17,28.1,2.6,6.3,.408,1.1,3.0,.347,1.5,3.2,.465,.492,1.5,1.8,.795,0.8,2.8,3.6,3.9,1.8,0.4,1.4,2.6,7.6
98,Willie Cauley-Stein\caulewi01,C,28,TOT,20,2,9.2,0.8,1.8,.457,0.1,0.1,.500,0.8,1.7,.455,.471,0.1,0.1,.500,0.7,1.4,2.0,0.5,0.3,0.2,0.4,1.0,1.7
98,Willie Cauley-Stein\caulewi01,C,28,DAL,18,2,9.8,0.9,1.9,.457,0.1,0.1,.500,0.8,1.8,.455,.471,0.1,0.1,.500,0.7,1.4,2.1,0.5,0.3,0.2,0.4,0.9,1.9
98,Willie Cauley-Stein\caulewi01,C,28,PHI,2,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0
99,Ahmad Caver\caverah01,PG,25,IND,1,0,1.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
100,Justin Champagnie\champju01,SF,20,TOR,35,0,7.8,0.9,1.9,.462,0.3,0.7,.346,0.6,1.1,.538,.531,0.3,0.3,1.000,1.1,0.9,2.0,0.3,0.2,0.1,0.2,0.9,2.2
101,Zylan Cheatham\cheatzy01,SF,26,UTA,1,0,5.0,0.0,3.0,.000,0.0,2.0,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Chris Chiozza\chiozch01,PG,26,GSW,34,1,10.9,0.7,2.4,.296,0.5,1.6,.321,0.2,0.8,.250,.401,0.1,0.1,.667,0.3,0.8,1.1,1.9,0.4,0.0,0.9,0.9,2.0
103,Marquese Chriss\chrisma01,PF,24,DAL,32,0,9.8,1.8,3.8,.467,0.2,0.8,.292,1.6,3.1,.510,.496,0.5,0.8,.600,0.9,2.2,3.1,0.5,0.4,0.4,0.5,1.8,4.3
104,Josh Christopher\chrisjo01,SG,20,HOU,71,2,17.7,3.0,6.6,.448,0.7,2.5,.299,2.2,4.1,.537,.504,1.1,1.5,.771,0.7,1.7,2.4,2.0,0.9,0.2,1.5,1.3,7.8
105,Gary Clark\clarkga01,PF,27,NOP,35,1,9.5,0.8,2.2,.355,0.7,1.8,.381,0.1,0.4,.231,.513,0.2,0.2,.750,0.5,1.8,2.3,0.4,0.3,0.2,0.2,0.5,2.4
106,Brandon Clarke\clarkbr01,PF,25,MEM,61,1,19.6,4.4,7.0,.638,0.1,0.4,.227,4.4,6.6,.660,.644,1.4,2.1,.656,2.2,3.3,5.5,1.4,0.6,1.1,0.6,1.9,10.3
107,Jordan Clarkson\clarkjo01,SG,29,UTA,75,1,27.1,5.9,14.2,.418,2.4,7.6,.317,3.5,6.6,.534,.503,1.8,2.2,.824,0.8,2.5,3.4,2.3,0.8,0.2,1.6,1.9,16.1
108,Nic Claxton\claxtni01,C,22,BRK,43,19,20.6,3.8,5.6,.672,0.0,0.0,,3.8,5.6,.672,.672,1.2,2.0,.580,1.9,3.6,5.5,0.9,0.5,1.1,0.8,2.2,8.7
109,Amir Coffey\coffeam01,SG,24,LAC,66,29,22.9,3.0,6.7,.448,1.3,3.7,.368,1.7,3.0,.545,.549,1.5,1.7,.858,0.4,2.4,2.8,1.8,0.6,0.2,0.6,1.3,8.8
110,John Collins\collijo01,PF,24,ATL,54,53,30.8,6.3,11.9,.526,1.2,3.3,.364,5.1,8.7,.588,.576,2.5,3.1,.793,1.7,6.1,7.8,1.8,0.6,1.0,1.1,3.0,16.2
111,Zach Collins\colliza01,PF,24,SAS,24,3,17.7,2.5,5.4,.473,0.5,1.5,.324,2.0,3.8,.533,.519,1.8,2.3,.782,1.8,3.6,5.4,2.1,0.4,0.8,1.7,2.4,7.4
112,Darren Collison\collida01,PG,34,LAL,3,0,12.3,0.7,2.3,.286,0.0,1.0,.000,0.7,1.3,.500,.286,0.0,0.0,,0.0,1.3,1.3,0.7,0.3,0.0,0.3,1.7,1.3
113,Mike Conley\conlemi01,PG,34,UTA,69,69,28.5,4.8,10.9,.436,2.4,5.8,.410,2.4,5.2,.466,.544,1.8,2.2,.812,0.7,2.3,3.0,5.3,1.3,0.3,1.7,1.9,13.7
114,Pat Connaughton\connapa01,SG,29,MIL,62,19,26.3,3.6,7.7,.461,2.3,5.8,.397,1.3,2.0,.653,.610,0.7,0.8,.827,0.7,3.5,4.2,1.3,0.9,0.2,0.5,1.3,10.1
115,Tyler Cook\cookty01,PF,24,CHI,19,2,10.3,1.2,1.9,.611,0.0,0.0,,1.2,1.9,.611,.611,1.1,1.6,.645,0.8,1.9,2.7,0.2,0.2,0.2,0.4,1.4,3.4
116,Sharife Cooper\coopesh01,PG,20,ATL,11,0,3.2,0.3,1.3,.214,0.1,0.5,.167,0.2,0.7,.250,.250,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.1,0.6
117,Petr Cornelie\cornepe01,PF,26,DEN,13,0,2.9,0.4,1.2,.333,0.1,0.6,.125,0.3,0.5,.571,.367,0.2,0.3,.750,0.5,0.5,1.1,0.2,0.1,0.1,0.3,0.5,1.1
118,DeMarcus Cousins\couside01,C,31,TOT,45,6,15.2,3.2,6.9,.463,0.8,2.6,.302,2.4,4.3,.560,.519,1.9,2.6,.757,1.5,4.2,5.7,1.5,0.8,0.4,1.8,2.9,9.1
118,DeMarcus Cousins\couside01,C,31,MIL,17,5,16.9,3.2,6.9,.466,0.8,2.8,.271,2.5,4.1,.600,.521,1.8,2.2,.816,1.4,4.4,5.8,1.1,0.9,0.5,0.9,2.7,9.1
118,DeMarcus Cousins\couside01,C,31,DEN,28,1,14.1,3.1,6.8,.461,0.8,2.4,.324,2.4,4.4,.537,.518,2.0,2.8,.727,1.6,4.1,5.6,1.7,0.6,0.4,2.3,3.0,9.1
119,Robert Covington\covinro01,PF-SF,31,TOT,68,41,27.7,3.0,7.0,.420,1.8,4.8,.375,1.2,2.3,.513,.547,0.8,0.9,.852,0.8,4.6,5.5,1.3,1.5,1.3,1.1,2.7,8.5
119,Robert Covington\covinro01,PF,31,POR,48,40,29.8,2.7,7.0,.381,1.6,4.8,.343,1.0,2.2,.462,.499,0.6,0.8,.833,0.9,4.9,5.7,1.4,1.5,1.3,1.2,2.8,7.6
119,Robert Covington\covinro01,SF,31,LAC,20,1,22.7,3.7,7.2,.510,2.2,4.8,.453,1.5,2.4,.625,.661,1.1,1.3,.880,0.7,4.2,4.9,1.1,1.4,1.4,0.8,2.6,10.6
120,Torrey Craig\craigto01,SF,31,TOT,74,16,20.5,2.5,5.6,.452,0.9,2.9,.316,1.6,2.7,.594,.533,0.5,0.7,.750,1.1,2.9,4.0,1.2,0.6,0.5,0.9,1.9,6.5
120,Torrey Craig\craigto01,SF,31,IND,51,14,20.3,2.5,5.5,.456,0.9,2.7,.333,1.6,2.8,.573,.537,0.5,0.7,.771,1.2,2.7,3.8,1.1,0.5,0.4,0.8,1.9,6.5
120,Torrey Craig\craigto01,SF,31,PHO,23,2,21.0,2.6,5.8,.444,0.9,3.2,.284,1.7,2.6,.644,.523,0.5,0.7,.706,0.9,3.5,4.4,1.3,0.9,0.7,1.0,2.0,6.6
121,Jae Crowder\crowdja01,PF,31,PHO,65,65,28.3,3.3,8.1,.403,1.9,5.4,.351,1.4,2.7,.509,.521,1.1,1.4,.798,0.4,4.8,5.3,1.8,1.4,0.4,0.8,2.6,9.5
122,Jarrett Culver\culveja01,SG,22,MEM,36,0,8.5,1.3,3.3,.387,0.3,1.1,.244,1.0,2.2,.462,.429,0.4,0.8,.483,0.4,0.9,1.3,0.9,0.5,0.1,0.5,1.1,3.2
123,Jarron Cumberland\cumbeja01,SG,24,POR,3,0,4.0,0.3,0.7,.500,0.0,0.3,.000,0.3,0.3,1.000,.500,0.0,0.0,,0.3,0.7,1.0,0.3,0.0,0.0,0.0,0.7,0.7
124,Cade Cunningham\cunnica01,PG,20,DET,62,62,32.4,6.7,16.0,.419,1.8,5.7,.319,4.9,10.3,.473,.475,2.1,2.5,.839,0.9,4.6,5.5,5.5,1.2,0.7,3.6,3.1,17.3
125,Seth Curry\curryse01,SG,31,TOT,62,62,33.5,5.6,11.6,.486,2.5,5.8,.424,3.2,5.8,.549,.592,1.3,1.5,.879,0.3,2.8,3.1,3.6,0.8,0.2,1.7,2.3,15.0
125,Seth Curry\curryse01,SG,31,PHI,45,45,34.8,5.7,11.7,.485,2.2,5.6,.400,3.5,6.2,.561,.580,1.4,1.6,.877,0.4,3.0,3.4,4.0,0.8,0.2,1.9,2.2,15.0
125,Seth Curry\curryse01,SG,31,BRK,17,17,30.0,5.5,11.3,.490,3.1,6.5,.477,2.4,4.8,.506,.628,0.9,1.1,.889,0.2,2.4,2.6,2.5,0.9,0.2,1.4,2.5,15.1
126,Stephen Curry\curryst01,PG,33,GSW,64,64,34.5,8.4,19.1,.437,4.5,11.7,.380,3.9,7.4,.527,.554,4.3,4.7,.923,0.5,4.7,5.2,6.3,1.3,0.4,3.2,2.0,25.5
127,Anthony Davis\davisan02,C,28,LAL,39,39,35.1,9.2,17.4,.532,0.3,1.7,.191,8.9,15.6,.570,.541,4.4,6.2,.715,2.7,7.1,9.8,3.1,1.2,2.3,2.1,2.5,23.2
128,Ed Davis\davised01,C,32,CLE,30,3,6.7,0.4,0.5,.688,0.0,0.0,,0.4,0.5,.688,.688,0.2,0.5,.429,0.5,1.7,2.1,0.2,0.1,0.3,0.2,1.1,0.9
129,Terence Davis\daviste02,SG,24,SAC,30,11,17.9,3.8,8.9,.423,1.6,5.0,.329,2.1,3.9,.542,.515,1.2,1.5,.818,0.4,2.8,3.1,1.3,0.8,0.4,1.1,2.3,10.4
130,Gabriel Deck\deckga01,PF,26,OKC,7,0,8.0,1.1,2.0,.571,0.3,0.6,.500,0.9,1.4,.600,.643,0.0,0.0,,0.1,0.7,0.9,0.7,0.1,0.0,0.3,0.3,2.6
131,Dewayne Dedmon\dedmode01,C,32,MIA,66,15,15.9,2.5,4.4,.566,0.3,0.7,.413,2.2,3.7,.595,.599,1.1,1.5,.755,1.6,4.2,5.8,0.7,0.3,0.6,1.0,2.6,6.3
132,Sam Dekker\dekkesa01,PF,27,TOR,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Javin DeLaurier\delauja01,C,23,MIL,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
134,DeMar DeRozan\derozde01,PF,32,CHI,73,73,36.2,10.2,20.3,.503,0.7,1.9,.355,9.5,18.4,.519,.520,6.9,7.9,.877,0.7,4.5,5.3,5.0,0.9,0.3,2.3,2.3,28.0
135,Mamadi Diakite\diakima01,PF,25,OKC,13,3,14.5,1.9,3.6,.532,0.0,0.4,.000,1.9,3.2,.595,.532,0.5,0.8,.545,1.3,3.2,4.5,0.2,0.4,0.7,0.5,2.5,4.3
136,Cheick Diallo\diallch01,C,25,DET,3,0,10.3,1.0,2.7,.375,0.0,0.0,,1.0,2.7,.375,.375,1.7,2.0,.833,1.3,2.7,4.0,0.0,0.3,0.0,0.3,2.0,3.7
137,Hamidou Diallo\diallha01,SG,23,DET,58,29,21.9,4.5,9.1,.496,0.4,1.6,.247,4.1,7.5,.550,.518,1.6,2.4,.650,1.2,3.6,4.8,1.3,1.2,0.3,1.0,2.5,11.0
138,Gorgui Dieng\dienggo01,C,32,ATL,43,3,8.6,1.2,2.6,.482,0.7,1.5,.439,0.6,1.0,.545,.614,0.4,0.6,.731,0.7,2.1,2.8,0.8,0.3,0.3,0.5,1.2,3.6
139,Spencer Dinwiddie\dinwisp01,PG,28,TOT,64,51,30.0,4.6,11.1,.412,1.7,5.0,.333,2.9,6.1,.477,.487,3.0,3.8,.775,0.7,3.6,4.2,5.3,0.6,0.2,1.6,2.3,13.8
139,Spencer Dinwiddie\dinwisp01,PG,28,WAS,44,44,30.2,4.2,11.2,.376,1.6,5.1,.310,2.6,6.0,.432,.447,2.6,3.3,.811,0.8,3.9,4.7,5.8,0.6,0.2,1.7,2.4,12.6
139,Spencer Dinwiddie\dinwisp01,PG,28,DAL,20,7,29.7,5.5,11.1,.493,1.9,4.8,.389,3.6,6.3,.571,.577,3.7,5.1,.723,0.4,2.9,3.2,4.0,0.7,0.3,1.4,2.0,16.4
140,Donte DiVincenzo\divindo01,SG,25,TOT,39,1,23.8,2.8,7.9,.348,1.7,5.2,.333,1.1,2.8,.376,.456,1.6,1.9,.865,1.0,3.1,4.1,2.8,1.2,0.2,1.6,1.6,8.9
140,Donte DiVincenzo\divindo01,SG,25,MIL,17,0,20.1,2.3,6.9,.331,1.2,4.4,.284,1.1,2.6,.409,.419,1.4,1.6,.852,1.1,2.5,3.5,1.7,0.6,0.2,1.6,1.5,7.2
140,Donte DiVincenzo\divindo01,SG,25,SAC,22,1,26.7,3.1,8.7,.359,2.1,5.8,.362,1.0,3.0,.354,.479,1.9,2.1,.872,1.0,3.5,4.5,3.7,1.5,0.2,1.6,1.7,10.2
141,Luka Dončić\doncilu01,PG,22,DAL,62,62,35.6,9.9,21.7,.456,3.1,8.7,.353,6.8,13.0,.526,.527,5.5,7.4,.744,0.9,8.3,9.1,8.7,1.2,0.5,4.5,2.3,28.3
142,Luguentz Dort\dortlu01,SF,22,OKC,51,51,32.6,5.7,14.2,.404,2.5,7.7,.332,3.2,6.6,.487,.493,3.2,3.7,.843,0.7,3.4,4.2,1.7,0.9,0.4,1.7,2.9,17.2
143,Ayo Dosunmu\dosunay01,SG,22,CHI,73,37,27.3,3.5,6.8,.516,0.9,2.4,.369,2.6,4.4,.597,.582,0.6,0.9,.676,0.3,2.4,2.7,3.3,0.7,0.4,1.3,2.4,8.5
144,Damyean Dotson\dotsoda01,SG,27,NYK,2,0,10.5,1.0,2.0,.500,0.0,0.5,.000,1.0,1.5,.667,.500,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,2.0
145,Devon Dotson\dotsode01,PG,22,CHI,11,0,7.7,1.0,2.1,.478,0.2,0.8,.222,0.8,1.3,.643,.522,0.5,0.8,.556,0.1,0.7,0.8,1.4,0.1,0.0,0.5,1.0,2.6
146,Sekou Doumbouya\doumbse01,PF,21,LAL,2,0,8.0,2.5,4.0,.625,0.5,1.0,.500,2.0,3.0,.667,.688,1.5,2.0,.750,1.0,2.0,3.0,0.0,1.5,1.0,1.0,0.5,7.0
147,Jeff Dowtin\dowtije01,PG,24,TOT,9,0,12.0,0.9,2.9,.308,0.1,1.0,.111,0.8,1.9,.412,.327,0.2,0.2,1.000,0.9,1.1,2.0,1.1,0.6,0.1,0.6,0.6,2.1
147,Jeff Dowtin\dowtije01,PG,24,GSW,4,0,7.0,0.8,1.5,.500,0.0,0.3,.000,0.8,1.3,.600,.500,0.0,0.0,,0.3,1.5,1.8,0.8,0.0,0.3,0.3,0.5,1.5
147,Jeff Dowtin\dowtije01,PG,24,MIL,1,0,3.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Jeff Dowtin\dowtije01,PG,24,ORL,4,0,19.3,1.3,4.8,.263,0.3,1.8,.143,1.0,3.0,.333,.289,0.5,0.5,1.000,1.8,1.0,2.8,1.8,1.3,0.0,1.0,0.8,3.3
148,PJ Dozier\doziepj01,SG,25,DEN,18,0,18.9,2.0,5.5,.364,0.8,2.7,.313,1.2,2.8,.412,.439,0.6,0.7,.769,0.8,2.7,3.5,1.6,0.6,0.3,0.7,1.8,5.4
149,Goran Dragić\dragigo01,PG,35,TOT,21,8,23.7,2.7,7.2,.377,0.8,3.0,.254,2.0,4.2,.466,.430,1.3,1.6,.818,0.6,2.5,3.1,4.1,0.9,0.2,1.6,2.1,7.5
149,Goran Dragić\dragigo01,PG,35,TOR,5,2,18.0,2.6,6.8,.382,0.8,2.8,.286,1.8,4.0,.450,.441,2.0,2.0,1.000,0.4,2.4,2.8,1.8,1.0,0.2,0.2,1.6,8.0
149,Goran Dragić\dragigo01,PG,35,BRK,16,6,25.5,2.8,7.3,.376,0.8,3.1,.245,2.0,4.3,.471,.427,1.1,1.4,.739,0.7,2.5,3.2,4.8,0.9,0.2,2.1,2.3,7.3
150,Andre Drummond\drumman01,C,28,TOT,69,32,19.6,3.2,5.7,.566,0.0,0.0,.000,3.2,5.7,.570,.566,1.2,2.3,.516,3.1,6.1,9.2,1.9,1.1,0.9,1.6,2.6,7.7
150,Andre Drummond\drumman01,C,28,PHI,49,12,18.4,2.6,4.9,.538,0.0,0.0,.000,2.6,4.8,.542,.538,0.9,1.7,.512,2.8,6.1,8.8,2.0,1.1,0.9,1.6,2.5,6.1
150,Andre Drummond\drumman01,C,28,BRK,20,20,22.7,4.8,7.9,.608,0.0,0.1,.000,4.8,7.9,.611,.608,2.1,4.0,.519,3.8,6.3,10.1,1.6,1.0,0.9,1.6,2.9,11.7
151,Chris Duarte\duartch01,SG,24,IND,55,39,28.0,4.9,11.3,.432,1.7,4.6,.369,3.2,6.7,.475,.507,1.6,2.0,.804,0.7,3.4,4.1,2.1,1.0,0.2,1.6,1.7,13.1
152,David Duke Jr.\dukeda01,PG,22,BRK,21,7,16.2,1.9,5.1,.361,0.4,1.8,.243,1.4,3.4,.423,.403,0.8,1.0,.810,1.4,1.8,3.2,0.8,0.7,0.3,0.4,1.7,5.0
153,Kris Dunn\dunnkr01,PG,27,POR,12,1,23.8,3.4,7.1,.482,0.1,0.8,.111,3.3,6.3,.526,.488,1.2,1.2,1.000,0.5,2.8,3.3,5.4,1.7,0.3,2.0,2.8,8.1
154,Kevin Durant\duranke01,PF,33,BRK,51,51,37.0,10.7,20.5,.524,2.1,5.4,.393,8.6,15.1,.572,.576,6.6,7.3,.905,0.5,6.8,7.3,6.1,0.9,0.9,3.4,2.0,30.1
155,Jaime Echenique\echenja01,C,24,WAS,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Anthony Edwards\edwaran01,SG,20,MIN,69,69,34.4,7.6,17.3,.438,3.0,8.4,.360,4.6,8.9,.511,.525,3.0,3.8,.783,0.9,3.9,4.8,3.8,1.5,0.7,2.7,2.3,21.1
157,Carsen Edwards\edwarca01,SG,23,DET,1,0,31.0,5.0,15.0,.333,2.0,6.0,.333,3.0,9.0,.333,.400,1.0,1.0,1.000,1.0,2.0,3.0,9.0,2.0,0.0,1.0,3.0,13.0
158,Kessler Edwards\edwarke02,SF,21,BRK,44,22,20.0,2.2,5.4,.415,1.0,2.8,.374,1.2,2.6,.460,.513,0.3,0.4,.813,0.9,2.6,3.5,0.6,0.6,0.5,0.9,1.8,5.8
159,Rob Edwards\edwarro01,SG,25,OKC,2,0,5.5,0.5,2.0,.250,0.5,2.0,.250,0.0,0.0,,.375,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,0.0,0.5,0.0,1.5
160,CJ Elleby\ellebcj01,SF,21,POR,54,24,19.5,2.0,5.2,.380,0.6,2.1,.283,1.4,3.1,.446,.437,1.0,1.4,.718,1.1,2.7,3.9,1.5,0.6,0.3,0.9,2.0,5.6
161,Wayne Ellington\ellinwa01,SG,34,LAL,40,9,18.6,2.2,5.3,.408,1.9,4.8,.393,0.3,0.6,.545,.585,0.1,0.1,.800,0.3,1.5,1.7,0.7,0.6,0.1,0.4,1.0,6.3
162,Joel Embiid\embiijo01,C,27,PHI,65,65,33.6,9.6,19.5,.493,1.4,3.7,.368,8.2,15.7,.523,.528,9.6,11.8,.817,2.1,9.4,11.6,4.2,1.1,1.5,3.1,2.7,30.2
163,James Ennis III\ennisja01,SF,31,TOT,7,0,8.0,1.6,3.4,.458,0.4,1.1,.375,1.1,2.3,.500,.521,0.6,0.7,.800,0.7,1.0,1.7,0.4,0.3,0.3,0.3,0.7,4.1
163,James Ennis III\ennisja01,SF,31,BRK,2,0,7.0,1.0,3.5,.286,0.5,1.0,.500,0.5,2.5,.200,.357,0.0,0.0,,1.0,1.5,2.5,0.0,0.5,0.5,0.0,0.0,2.5
163,James Ennis III\ennisja01,SF,31,LAC,2,0,14.0,3.5,5.5,.636,1.0,2.0,.500,2.5,3.5,.714,.727,2.0,2.0,1.000,1.0,1.5,2.5,0.0,0.5,0.5,0.5,2.0,10.0
163,James Ennis III\ennisja01,SF,31,DEN,3,0,4.7,0.7,2.0,.333,0.0,0.7,.000,0.7,1.3,.500,.333,0.0,0.3,.000,0.3,0.3,0.7,1.0,0.0,0.0,0.3,0.3,1.3
164,Drew Eubanks\eubandr01,C,24,TOT,68,28,16.9,2.9,5.0,.586,0.1,0.3,.238,2.8,4.7,.609,.593,1.4,1.8,.750,1.9,3.5,5.4,1.2,0.4,0.5,1.1,1.6,7.3
164,Drew Eubanks\eubandr01,C,24,SAS,49,9,12.1,1.7,3.2,.528,0.0,0.2,.125,1.7,3.1,.550,.531,1.2,1.6,.747,1.3,2.7,4.0,1.0,0.3,0.6,0.9,1.2,4.7
164,Drew Eubanks\eubandr01,C,24,POR,19,19,29.3,6.0,9.4,.637,0.2,0.7,.308,5.8,8.7,.663,.648,1.8,2.4,.756,3.3,5.6,8.9,1.8,0.7,0.4,1.6,2.6,14.0
165,Tacko Fall\fallta01,C,26,CLE,11,1,5.4,0.5,1.1,.417,0.0,0.0,,0.5,1.1,.417,.417,0.2,0.6,.286,0.6,1.5,2.1,0.2,0.0,0.5,0.3,0.3,1.1
166,Derrick Favors\favorde01,C,30,OKC,39,18,16.7,2.4,4.7,.516,0.1,0.4,.125,2.4,4.3,.554,.522,0.4,0.6,.640,1.5,3.2,4.7,0.6,0.4,0.3,0.2,1.6,5.3
167,Bruno Fernando\fernabr01,C,23,TOT,30,0,5.1,1.2,1.8,.655,0.0,0.1,.500,1.2,1.8,.660,.664,0.5,0.8,.625,0.6,1.2,1.8,0.2,0.0,0.4,0.5,0.8,2.9
167,Bruno Fernando\fernabr01,C,23,BOS,20,0,2.9,0.4,0.7,.500,0.1,0.1,1.000,0.3,0.7,.462,.536,0.2,0.3,.800,0.4,0.4,0.8,0.2,0.0,0.2,0.3,0.3,1.0
167,Bruno Fernando\fernabr01,C,23,HOU,10,0,9.4,2.9,4.1,.707,0.0,0.1,.000,2.9,4.0,.725,.707,1.1,1.9,.579,1.1,2.9,4.0,0.3,0.1,0.8,0.9,1.8,6.9
168,Dorian Finney-Smith\finnedo01,PF,28,DAL,77,77,33.2,4.0,8.7,.462,2.1,5.4,.383,1.9,3.3,.593,.581,0.7,1.1,.675,1.5,3.2,4.7,1.9,1.1,0.5,1.0,2.3,10.9
169,Malik Fitts\fittsma01,PF,24,TOT,13,0,3.9,0.4,1.2,.333,0.3,0.7,.444,0.1,0.5,.167,.467,0.0,0.0,,0.1,1.0,1.1,0.2,0.0,0.0,0.2,0.3,1.1
169,Malik Fitts\fittsma01,PF,24,UTA,7,0,5.0,0.3,1.3,.222,0.3,0.6,.500,0.0,0.7,.000,.333,0.0,0.0,,0.0,1.4,1.4,0.0,0.0,0.0,0.3,0.4,0.9
169,Malik Fitts\fittsma01,PF,24,BOS,6,0,2.7,0.5,1.0,.500,0.3,0.8,.400,0.2,0.2,1.000,.667,0.0,0.0,,0.2,0.5,0.7,0.5,0.0,0.0,0.0,0.2,1.3
170,Malachi Flynn\flynnma01,PG,23,TOR,40,5,12.0,1.7,4.1,.407,0.7,2.0,.333,1.0,2.0,.481,.491,0.4,0.6,.609,0.2,1.2,1.4,1.6,0.5,0.1,0.3,1.1,4.3
171,Bryn Forbes\forbebr01,SG,28,TOT,73,1,17.0,3.1,7.2,.428,1.6,3.9,.412,1.5,3.3,.448,.540,1.0,1.1,.900,0.1,1.1,1.3,1.0,0.3,0.1,0.8,1.3,8.7
171,Bryn Forbes\forbebr01,SG,28,SAS,40,1,16.9,3.2,7.4,.432,1.6,3.8,.417,1.6,3.6,.448,.539,1.1,1.2,.898,0.1,1.5,1.6,1.0,0.4,0.1,0.8,1.1,9.1
171,Bryn Forbes\forbebr01,SG,28,DEN,33,0,17.2,2.9,6.9,.423,1.6,4.0,.406,1.3,2.8,.447,.542,0.8,0.9,.903,0.2,0.7,0.9,1.0,0.2,0.1,0.7,1.5,8.3
172,Aleem Ford\fordal03,SF,24,ORL,5,0,14.8,1.2,4.0,.300,0.4,3.0,.133,0.8,1.0,.800,.350,0.0,0.0,,0.4,2.6,3.0,0.4,0.2,0.0,0.8,1.4,2.8
173,Trent Forrest\forretr01,PG,23,UTA,59,5,12.8,1.3,2.6,.484,0.1,0.5,.185,1.2,2.1,.548,.500,0.6,0.8,.792,0.4,1.3,1.7,1.8,0.5,0.1,0.8,0.7,3.2
174,Evan Fournier\fournev01,SG,29,NYK,77,77,29.5,5.1,12.1,.420,3.0,7.7,.393,2.1,4.4,.467,.545,1.0,1.4,.712,0.4,2.2,2.6,2.1,1.0,0.2,1.3,2.2,14.2
175,De'Aaron Fox\foxde01,PG,24,SAC,59,59,35.3,8.7,18.5,.473,1.3,4.2,.297,7.5,14.3,.524,.506,4.4,5.9,.750,0.4,3.5,3.9,5.6,1.2,0.4,2.8,2.9,23.2
176,Tim Frazier\fraziti01,PG,31,TOT,12,3,17.3,1.2,3.8,.311,0.5,1.4,.353,0.7,2.3,.286,.378,0.4,0.8,.556,0.4,1.2,1.6,2.8,0.3,0.1,1.3,2.3,3.3
176,Tim Frazier\fraziti01,PG,31,ORL,10,3,20.0,1.3,4.3,.302,0.6,1.7,.353,0.7,2.6,.269,.372,0.5,0.9,.556,0.5,1.4,1.9,3.3,0.3,0.1,1.3,2.4,3.7
176,Tim Frazier\fraziti01,PG,31,CLE,2,0,4.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.5,1.0
177,Enes Freedom\kanteen01,C,29,BOS,35,1,11.7,1.5,2.8,.526,0.1,0.1,.400,1.4,2.6,.533,.536,0.7,0.8,.857,1.7,2.8,4.6,0.2,0.1,0.4,0.6,1.2,3.7
178,Markelle Fultz\fultzma01,PG,23,ORL,15,0,18.9,4.3,9.3,.457,0.3,0.9,.308,4.0,8.5,.472,.471,1.7,2.1,.806,0.3,2.4,2.7,4.8,1.1,0.3,2.0,1.1,10.5
179,Wenyen Gabriel\gabriwe01,PF,24,TOT,22,4,12.2,1.8,3.9,.459,0.3,1.2,.269,1.5,2.7,.542,.500,0.8,1.3,.621,1.5,2.0,3.5,0.5,0.2,0.3,0.5,2.5,4.7
179,Wenyen Gabriel\gabriwe01,PF,24,BRK,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Wenyen Gabriel\gabriwe01,PF,24,LAC,6,0,7.7,0.8,2.2,.385,0.3,0.8,.400,0.5,1.3,.375,.462,0.3,0.7,.500,0.8,1.5,2.3,0.3,0.2,0.3,0.5,1.8,2.3
